Chrom	Starts	Ends	genes
chr12	109718754	109718754	Mir495
chr12	109720006	109720006	Mir667
chr12	109722718	109722718	Mir376c
chr12	109723218	109723218	Mir654
chr12	109723458	109723458	Mir376b
chr12	109723875	109723875	Gm25252
chr12	109723781	109723781	Mir376a
chr12	109724313	109724313	Mir300
chr12	109726822	109726822	Mir381
chr12	109727333	109727333	Mir487b
chr12	109728222	109728222	Gm44322
chr12	109728129	109728129	Mir539
chr12	109728821	109728821	Gm27379
chr12	109729325	109729325	Mir544
chr12	109729764	109729764	Mirg
chr12	109733771	109733771	Mir382
chr12	109734139	109734139	Mir134
chr12	109734732	109734732	Mir668
chr12	109734902	109734902	Mir485
chr12	109735619	109735619	Mir453
chr12	109738433	109738433	Mir154
chr12	109739119	109739119	Mir496a
chr12	109740510	109740510	Mir377
chr12	109742409	109742409	Mir541
chr12	109743158	109743158	Mir409
chr12	109743237	109743237	Gm24321
chr12	109743289	109743289	Mir412
chr12	109743418	109743418	Mir369
chr12	109743715	109743715	Mir410
chr12	109747878	109747878	Mir3072
chr12	110278129	110278129	Mir1247
chr12	110279068	110279068	Dio3
chr12	110485739	110485739	Ppp2r5c
chr12	110601452	110601452	Dync1h1
chr12	110665408	110665408	Gm17111
chr12	110682619	110682619	1700001K19Rik
chr12	110674100	110674100	Gm27299
chr12	110702728	110702728	Hsp90aa1
chr12	110737944	110737944	Wdr20
chr12	110840939	110840939	Mok
chr12	110841029	110841029	4921507G05Rik
chr12	110845216	110845216	Gm26912
chr12	110850279	110850279	Zfp839
chr12	110858894	110858894	Mpc1-ps
chr12	110889145	110889145	Cinp
chr12	110889264	110889264	Tecpr2
chr12	110898114	110898114	Rps19-ps6
chr12	110979040	110979040	Ankrd9
chr12	111039351	111039351	Rcor1
chr12	111184491	111184491	4930595D18Rik
chr12	111166370	111166370	Traf3
chr12	111271111	111271111	Amn
chr12	111284762	111284762	A230087F16Rik
chr12	111377718	111377718	Cdc42bpb
chr12	111406809	111406809	A230065H16Rik
chr12	111417430	111417430	Exoc3l4
chr12	111430946	111430946	Gm10425
chr12	111442469	111442469	Tnfaip2
chr12	111485823	111485823	Gm266
chr12	111538101	111538101	Eif5
chr12	111540941	111540941	Snora28
chr12	111574402	111574402	2810029C07Rik
chr12	111574510	111574510	Mark3
chr12	111672338	111672338	Ckb
chr12	111678105	111678105	Trmt61a
chr12	111713257	111713257	Bag5
chr12	111713261	111713261	Apopt1
chr12	111726392	111726392	Gm15995
chr12	111731831	111731831	Gm15996
chr12	111758849	111758849	Klc1
chr12	111813873	111813873	Xrcc3
chr12	111814170	111814170	Zfyve21
chr12	111908055	111908055	Ppp1r13b
chr12	111966977	111966977	2010107E04Rik
chr12	111971559	111971559	Tdrd9
chr12	111981317	111981317	Rd3l
chr12	112106683	112106683	Aspg
chr12	112109238	112109238	Mir3073a
chr12	112109309	112109309	Mir3073b
chr12	112130880	112130880	Mir203
chr12	112146208	112146208	Kif26a
chr12	112350067	112350067	Gm38123
chr12	112423212	112423212	A730018C14Rik
chr12	112489448	112489448	A530016L24Rik
chr12	112511160	112511160	Tmem179
chr12	112588784	112588784	Inf2
chr12	112620045	112620045	Adssl1
chr12	112644828	112644828	Siva1
chr12	112674884	112674884	Akt1
chr12	112659351	112659351	Mir6939
chr12	112678828	112678828	Zbtb42
chr12	112693588	112693588	Gm30238
chr12	112722174	112722174	Cep170b
chr12	112733322	112733322	Mir6940
chr12	112760655	112760655	Pld4
chr12	112802657	112802657	Ahnak2
chr12	112808975	112808975	BC022687
chr12	112829389	112829389	Cdca4
chr12	112860916	112860916	Gpr132
chr12	112929495	112929495	Jag2
chr12	112920541	112920541	Mir6941
chr12	112942118	112942118	Nudt14
chr12	112950512	112950512	Gm26583
chr12	113000621	113000621	Brf1
chr12	112976482	112976482	Btbd6
chr12	112999964	112999964	9230104M06Rik
chr12	113014508	113014508	Pacs2
chr12	113063438	113063438	Gm44471
chr12	113074502	113074502	Tex22
chr12	113098278	113098278	Mta1
chr12	113140236	113140236	Crip2
chr12	113146316	113146316	Crip1
chr12	113156421	113156421	4930427A07Rik
chr12	113173306	113173306	Gm43310
chr12	113185930	113185930	Tmem121
chr12	113214149	113214149	Gm25622
chr12	113260236	113260236	Igha
chr12	113273248	113273248	Ighe
chr12	113288932	113288932	Ighg2c
chr12	113307933	113307933	Ighg2b
chr12	113315712	113315712	Gm37944
chr12	113330523	113330523	Ighg1
chr12	113361232	113361232	Ighg3
chr12	113369522	113369522	Gm17421
chr12	113381561	113381561	Gm9134
chr12	113397224	113397224	Gm9136
chr12	113397229	113397229	Gm5190
chr12	113416324	113416324	Ighd
chr12	113422730	113422730	Ighm
chr12	113424722	113424722	Gm25747
chr12	113424788	113424788	Gm24022
chr12	113424783	113424783	Gm24022
chr12	113425227	113425227	Gm22175
chr12	113428567	113428567	Ighj4
chr12	113429132	113429132	Ighj3
chr12	113429567	113429567	Ighj2
chr12	113429833	113429833	Ighj1
chr12	113430538	113430538	Ighd4-1
chr12	113448229	113448229	Ighd3-2
chr12	113449599	113449599	Ighd5-6
chr12	113450867	113450867	Ighd2-8
chr12	113454951	113454951	Ighd5-5
chr12	113456736	113456736	Ighd2-7
chr12	113459892	113459892	Ighd5-8
chr12	113460110	113460110	Ighd5-4
chr12	113461385	113461385	Ighd2-6
chr12	113464552	113464552	Ighd5-7
chr12	113464770	113464770	Ighd5-3
chr12	113466043	113466043	Ighd2-5
chr12	113469217	113469217	Gm37327
chr12	113469435	113469435	Ighd5-2
chr12	113470710	113470710	Ighd2-4
chr12	113474903	113474903	Ighd6-2
chr12	113475121	113475121	Gm37227
chr12	113475416	113475416	Ighd2-3
chr12	113480171	113480171	Ighd6-1
chr12	113482192	113482192	Ighd1-1
chr12	113489511	113489511	Adam6b
chr12	113525329	113525329	Ighd3-1
chr12	113526809	113526809	Ighd5-1
chr12	113528054	113528054	Gm16968
chr12	113543908	113543908	Adam6a
chr12	113573402	113573402	Ighv5-1
chr12	113574681	113574681	Ighv2-1
chr12	113578990	113578990	Ighv5-2
chr12	113588702	113588702	Ighv2-2
chr12	113590413	113590413	Ighv5-3
chr12	113597977	113597977	Ighv5-4
chr12	113603928	113603928	Ighv6-1
chr12	113611617	113611617	Ighv2-3
chr12	113613442	113613442	Ighv5-5
chr12	113625956	113625956	Ighv5-6
chr12	113630867	113630867	Gm9517
chr12	113635160	113635160	Ighv5-7
chr12	113653724	113653724	Ighv2-4
chr12	113655424	113655424	Ighv5-8
chr12	113654967	113654967	Ighv5-8
chr12	113662293	113662293	Ighv5-9
chr12	113670147	113670147	Ighv5-10
chr12	113682891	113682891	Gm37187
chr12	113686045	113686045	Ighv2-5
chr12	113687721	113687721	Ighv5-11
chr12	113702578	113702578	Ighv5-12
chr12	113717103	113717103	Ighv2-6
chr12	113719231	113719231	Gm37976
chr12	113725196	113725196	Gm37418
chr12	113736630	113736630	Ighv5-9-1
chr12	113745889	113745889	Gm38203
chr12	113762708	113762708	Ighv5-12-4
chr12	113768220	113768220	Gm38205
chr12	113770302	113770302	Ighv2-9-1
chr12	113772334	113772334	Gm37722
chr12	113794538	113794538	Ighv5-13
chr12	113796567	113796567	Ighv2-6-8
chr12	113803333	113803333	Gm7003
chr12	113807752	113807752	Ighv2-7
chr12	113825226	113825226	Rpl26-ps3
chr12	113827129	113827129	Ighv5-15
chr12	113839010	113839010	Ighv5-16
chr12	113859670	113859670	Ighv5-17
chr12	113876239	113876239	Ighv5-18
chr12	113877794	113877794	Ighv2-8
chr12	113879541	113879541	Ighv2-9
chr12	113885057	113885057	Ighv5-19
chr12	113896946	113896946	Ighv7-1
chr12	113912483	113912483	Ighv7-2
chr12	113932382	113932382	Ighv14-1
chr12	113948796	113948796	Ighv4-1
chr12	113964818	113964818	Ighv3-1
chr12	113968852	113968852	Gm37961
chr12	113982341	113982341	Ighv11-1
chr12	113994898	113994898	Ighv14-2
chr12	114013606	114013606	Ighv4-2
chr12	114034233	114034233	Ighv3-2
chr12	114048812	114048812	Ighv11-2
chr12	114060321	114060321	Ighv14-3
chr12	114069281	114069281	Ighv16-1
chr12	114089681	114089681	Ighv6-2
chr12	114094358	114094358	Ighv9-1
chr12	114107587	114107587	Ighv12-1
chr12	114109430	114109430	Ighv9-2
chr12	114127984	114127984	Ighv12-2
chr12	114141122	114141122	Ighv9-3
chr12	114153644	114153644	Ighv7-3
chr12	114158315	114158315	Ighv15-1
chr12	114176867	114176867	Ighv14-4
chr12	114189000	114189000	Gm37838
chr12	114196875	114196875	Ighv3-3
chr12	114223328	114223328	Ighv7-4
chr12	114254051	114254051	Ighv3-4
chr12	114263087	114263087	Ighv3-5
chr12	114266248	114266248	Gm18551
chr12	114267906	114267906	Ighv13-1
chr12	114288582	114288582	Ighv3-6
chr12	114300389	114300389	Ighv9-4
chr12	114314618	114314618	Ighv3-7
chr12	114320324	114320324	Ighv5-21
chr12	114322801	114322801	Ighv3-8
chr12	114333086	114333086	Ighv8-1
chr12	114351995	114351995	Ighv1-1
chr12	114358218	114358218	Ighv13-2
chr12	114366954	114366954	Ighv12-3
chr12	114392169	114392169	Ighv6-3
chr12	114406961	114406961	Ighv6-4
chr12	114417053	114417053	Ighv6-5
chr12	114435244	114435244	Ighv6-6
chr12	114456083	114456083	Ighv6-7
chr12	114462730	114462730	Ighv8-2
chr12	114469535	114469535	Ighv1-2
chr12	114469466	114469466	Mir7094-1
chr12	114479451	114479451	Ighv10-1
chr12	114481916	114481916	Ighv1-3
chr12	114487569	114487569	Ighv1-4
chr12	114496300	114496300	Ighv10-2
chr12	114513807	114513807	Ighv1-5
chr12	114513694	114513694	Mir7094-2
chr12	114523905	114523905	Ighv10-3
chr12	114533264	114533264	Ighv1-6
chr12	114538965	114538965	Ighv1-7
chr12	114547556	114547556	Ighv10-4
chr12	114555902	114555902	Ighv1-8
chr12	114565012	114565012	Ighv15-2
chr12	114584002	114584002	Ighv1-9
chr12	114598326	114598326	Ighv1-10
chr12	114612675	114612675	Ighv1-11
chr12	114616318	114616318	Ighv1-12
chr12	114630680	114630680	Ighv1-13
chr12	114631111	114631111	Ighv1-13
chr12	114647056	114647056	Ighv1-14
chr12	114657786	114657786	Ighv1-15
chr12	114666165	114666165	Ighv1-16
chr12	114672401	114672401	Ighv1-17-1
chr12	114677181	114677181	Ighv1-17
chr12	114683065	114683065	Ighv1-18
chr12	114704580	114704580	Ighv1-19-1
chr12	114709135	114709135	Ighv1-19
chr12	114724205	114724205	Ighv1-20
chr12	114736678	114736678	Ighv1-21-1
chr12	114740841	114740841	Ighv1-21
chr12	114746706	114746706	Ighv1-22
chr12	114764883	114764883	Ighv1-23
chr12	114773361	114773361	Ighv1-24
chr12	114781834	114781834	Ighv1-25
chr12	114788805	114788805	Ighv1-26
chr12	114805041	114805041	Ighv1-27
chr12	114809854	114809854	Ighv1-28
chr12	114812745	114812745	Ighv1-29
chr12	114817526	114817526	Ighv1-30
chr12	114829697	114829697	Ighv1-31
chr12	114835656	114835656	Ighv1-32
chr12	114844083	114844083	Ighv1-33
chr12	114851660	114851660	Ighv1-34
chr12	114875737	114875737	Ighv1-35
chr12	114880321	114880321	Ighv1-36
chr12	114896671	114896671	Ighv1-37
chr12	114910443	114910443	Ighv1-38
chr12	114915032	114915032	Ighv1-39
chr12	114925368	114925368	Ighv1-40
chr12	114932782	114932782	Ighv1-41
chr12	114937544	114937544	Ighv1-42
chr12	114946383	114946383	Ighv1-43
chr12	114963813	114963813	Ighv1-44
chr12	114970488	114970488	Ighv1-45
chr12	114978126	114978126	Ighv1-46
chr12	114991580	114991580	Ighv1-47
chr12	115003712	115003712	Ighv8-3
chr12	115024459	115024459	Ighv8-4
chr12	115038520	115038520	Ighv1-48
chr12	115055656	115055656	Ighv1-49
chr12	115068002	115068002	Ighv8-5
chr12	115120219	115120219	Ighv1-50
chr12	115131801	115131801	Ighv1-51
chr12	115145919	115145919	Ighv1-52
chr12	115158835	115158835	Ighv1-53
chr12	115166220	115166220	Ighv8-6
chr12	115175875	115175875	Gm9227
chr12	115194134	115194134	Ighv1-54
chr12	115208591	115208591	Ighv1-55
chr12	115224859	115224859	Gm7142
chr12	115243235	115243235	Ighv1-56
chr12	115244553	115244553	Gm7019
chr12	115258432	115258432	Ighv8-7
chr12	115262684	115262684	Gm30948
chr12	115268856	115268856	Ighv1-57
chr12	115294504	115294504	Ighv8-8
chr12	115312599	115312599	Ighv1-58
chr12	115335514	115335514	Ighv1-59
chr12	115345020	115345020	Ighv1-60
chr12	115359572	115359572	Ighv1-61
chr12	115372433	115372433	Ighv1-62
chr12	115387128	115387128	Ighv1-62-1
chr12	115386846	115386846	Gm19331
chr12	115404724	115404724	Gm37511
chr12	115413123	115413123	Gm38184
chr12	115446869	115446869	Ighv1-62-2
chr12	115461485	115461485	Ighv1-62-3
chr12	115468780	115468780	Ighv8-9
chr12	115476037	115476037	Gm9236
chr12	115496058	115496058	Ighv1-63
chr12	115499094	115499094	Gm27722
chr12	115508031	115508031	Ighv1-64
chr12	115519782	115519782	Ighv8-10
chr12	115526351	115526351	Gm18340
chr12	115532485	115532485	Ighv1-65
chr12	115546397	115546397	Gm9238
chr12	115567591	115567591	Ighv8-11
chr12	115590423	115590423	Rpl7a-ps2
chr12	115593591	115593591	Ighv1-66
chr12	115604376	115604376	Ighv1-67
chr12	115611633	115611633	Ighv1-68
chr12	115615673	115615673	Gm5660
chr12	115616807	115616807	Gm9245
chr12	115623595	115623595	Ighv1-69
chr12	115648387	115648387	Ighv8-12
chr12	115659013	115659013	Gm6105
chr12	115688840	115688840	Gm44782
chr12	115692322	115692322	Ighv1-70
chr12	115695794	115695794	Mir6388
chr12	115742647	115742647	Ighv1-71
chr12	115758461	115758461	Ighv1-72
chr12	115765635	115765635	Ighv8-13
chr12	115773343	115773343	Gm9251
chr12	115791027	115791027	Ighv1-73
chr12	115803080	115803080	Ighv1-74
chr12	115808860	115808860	Ighv8-14
chr12	115814954	115814954	Gm18341
chr12	115831276	115831276	Gm19843
chr12	115834418	115834418	Ighv1-75
chr12	115844309	115844309	Ighv8-15
chr12	115848331	115848331	Ighv1-76
chr12	115858301	115858301	Ighv8-16
chr12	115862355	115862355	Ighv1-77
chr12	115869227	115869227	Ighv1-78
chr12	115882057	115882057	Gm42643
chr12	115884273	115884273	Gm5034
chr12	115888528	115888528	Ighv1-79
chr12	115892884	115892884	Gm9256
chr12	115912776	115912776	Ighv1-80
chr12	115920712	115920712	Ighv1-81
chr12	115933491	115933491	Gm42990
chr12	115934904	115934904	Olfr241-ps1
chr12	115953005	115953005	Ighv1-82
chr12	115964250	115964250	Ighv1-83
chr12	115981134	115981134	Ighv1-84
chr12	115993370	115993370	Gm9260
chr12	116000461	116000461	Ighv1-85
chr12	116010093	116010093	Ighv1-86
chr12	116047724	116047724	Zfp386
chr12	116077726	116077726	Vipr2
chr12	116138648	116138648	Gm20658
chr12	116152221	116152221	Gm44372
chr12	116173313	116173313	Gm23732
chr12	116263025	116263025	Wdr60
chr12	116242567	116242567	Gm23190
chr12	116275386	116275386	Gm11027
chr12	116281222	116281222	Esyt2
chr12	116405402	116405402	Ncapg2
chr12	116476999	116476999	Gm25112
chr12	116478281	116478281	Gm27649
chr12	116485720	116485720	Ptprn2
chr12	116507883	116507883	Gm6750
chr12	116597253	116597253	Gm17807
chr12	117151651	117151651	Gm10421
chr12	117337022	117337022	Gm5441
chr12	117250817	117250817	Mir153
chr12	117516479	117516479	Rapgef5
chr12	117574342	117574342	Gm24741
chr12	117804289	117804289	Cdca7l
chr12	117834351	117834351	Gm20613
chr12	118199043	118199043	Dnah11
chr12	118301440	118301440	Sp4
chr12	118505034	118505034	Gm25577
chr12	118753554	118753554	Gm22537
chr12	118846329	118846329	Sp8
chr12	118966421	118966421	Abcb5
chr12	119238802	119238802	Itgb8
chr12	119260934	119260934	Gm6768
chr12	119443410	119443410	Macc1
chr12	119919441	119919441	Gm25675
chr12	119945957	119945957	Tmem196
chr12	120000527	120000527	Gm27236
chr13	3121132	3121132	Gm17177
chr13	3186206	3186206	Speer6-ps1
chr13	3361029	3361029	Gm16505
chr13	3478230	3478230	2810429I04Rik
chr13	3538075	3538075	Gdi2
chr13	3611108	3611108	Fam208b
chr13	3634032	3634032	Asb13
chr13	3648537	3648537	Gm23084
chr13	3804318	3804318	Calml3
chr13	3837757	3837757	Calm4
chr13	3854143	3854143	Calm5
chr13	3918220	3918220	Net1
chr13	3924695	3924695	Tubal3
chr13	3945349	3945349	Ucn3
chr13	3957242	3957242	Gm22460
chr13	4035245	4035245	RP23-193M8.3
chr13	4049011	4049011	Akr1c14
chr13	4150654	4150654	Akr1c18
chr13	4191184	4191184	Akr1c13
chr13	4228700	4228700	Akr1c19
chr13	4248735	4248735	Marcksl1-ps4
chr13	4279433	4279433	Akr1c12
chr13	4434306	4434306	Akr1c6
chr13	4523344	4523344	Akr1c20
chr13	4574075	4574075	Akr1c21
chr13	4609174	4609174	Akr1e1
chr13	4614180	4614180	Rpl29-ps2
chr13	4771649	4771649	Gm5444
chr13	5189934	5189934	Gm24790
chr13	5821858	5821858	Gm26043
chr13	5858092	5858092	1700016G22Rik
chr13	5861489	5861489	Klf6
chr13	5997551	5997551	Gm26259
chr13	6395716	6395716	Gm28465
chr13	6548157	6548157	Pitrm1
chr13	6648777	6648777	Pfkp
chr13	6662894	6662894	Gm10029
chr13	7120503	7120503	Gm22689
chr13	8038106	8038106	Gm9742
chr13	8202866	8202866	Adarb2
chr13	8290113	8290113	Gm10357
chr13	8871909	8871909	Wdr37
chr13	8885501	8885501	Idi1
chr13	8921438	8921438	Gm22750
chr13	8940977	8940977	Rpl10a-ps2
chr13	8948231	8948231	Gm9745
chr13	8945045	8945045	Gm25274
chr13	8950053	8950053	Gm22115
chr13	8952863	8952863	Idi2
chr13	8956064	8956064	Gm23923
chr13	8996017	8996017	Gtpbp4
chr13	9093881	9093881	Larp4b
chr13	9109305	9109305	Gm23553
chr13	9140881	9140881	Gm28155
chr13	9276528	9276528	Dip2c
chr13	9387139	9387139	Gm26601
chr13	9623627	9623627	Gm23496
chr13	9765321	9765321	Zmynd11
chr13	9834525	9834525	Gm24187
chr13	10360844	10360844	Chrm3
chr13	10359479	10359479	Gm26861
chr13	10592566	10592566	Gm23415
chr13	11426898	11426898	Gm25496
chr13	12106945	12106945	Ryr2
chr13	11939558	11939558	Gm26956
chr13	12258113	12258113	Mtr
chr13	12340760	12340760	Actn2
chr13	12378158	12378158	Gm5445
chr13	12395398	12395398	Heatr1
chr13	12464944	12464944	Lgals8
chr13	12520450	12520450	Edaradd
chr13	12565883	12565883	Ero1lb
chr13	12589565	12589565	Gm25483
chr13	12650297	12650297	Gpr137b-ps
chr13	12666051	12666051	Gm24065
chr13	12702362	12702362	Gm2399
chr13	12800078	12800078	Prl2c3
chr13	13005383	13005383	Prl2c2
chr13	13182715	13182715	Prl2c5
chr13	13232895	13232895	Gm2423
chr13	13298342	13298342	Gm26133
chr13	13323364	13323364	RP23-9C19.1
chr13	13329484	13329484	Gm25804
chr13	13393624	13393624	Gpr137b
chr13	13402836	13402836	Gm23081
chr13	13419169	13419169	Gm7426
chr13	13437602	13437602	Nid1
chr13	13590409	13590409	Lyst
chr13	13784059	13784059	Gng4
chr13	13789344	13789344	Gm25271
chr13	13954674	13954674	B3galnt2
chr13	13965860	13965860	Gm18856
chr13	14039638	14039638	Tbce
chr13	14063401	14063401	Ggps1
chr13	14063232	14063232	Arid4b
chr13	14087439	14087439	Gm26129
chr13	14118855	14118855	n-R5s52
chr13	14523226	14523226	Hecw1
chr13	14613037	14613037	Mrpl32
chr13	14613242	14613242	Psma2
chr13	14628731	14628731	Gm25444
chr13	14630245	14630245	AW209491
chr13	15463736	15463736	Gm6556
chr13	15461295	15461295	Gm26645
chr13	15463235	15463235	Gli3
chr13	16011851	16011851	Inhba
chr13	16041152	16041152	Gm22628
chr13	17694732	17694732	Sugct
chr13	16859472	16859472	Gm26098
chr13	17050921	17050921	Gm27043
chr13	17206021	17206021	Gm25020
chr13	17440790	17440790	Gm24873
chr13	17695413	17695413	Mplkip
chr13	17805097	17805097	Cdk13
chr13	17747473	17747473	Mir466i
chr13	17809697	17809697	Gm24018
chr13	17820946	17820946	Gm18859
chr13	17944239	17944239	Rala
chr13	17993351	17993351	Yae1d1
chr13	18014055	18014055	Gm37888
chr13	18031629	18031629	Vdac3-ps1
chr13	18382041	18382041	Pou6f2
chr13	18717292	18717292	Vps41
chr13	18922577	18922577	Gm26172
chr13	18948351	18948351	Amph
chr13	19193558	19193558	Gm43385
chr13	19178024	19178024	Tcrg-V7
chr13	19184974	19184974	Tcrg-V4
chr13	19190356	19190356	Tcrg-V6
chr13	19192278	19192278	Tcrg-V5
chr13	19210343	19210343	Trgj1
chr13	19214103	19214103	Tcrg-C1
chr13	19242845	19242845	Tcrg-V3
chr13	19257117	19257117	Trgj3
chr13	19260884	19260884	Tcrg-C3
chr13	19307551	19307551	Tcrg-C2
chr13	19311304	19311304	Trgj2
chr13	19337167	19337167	Trgv2
chr13	19339989	19339989	Gm16602
chr13	19342152	19342152	Trgj4
chr13	19344558	19344558	Tcrg-C4
chr13	19395795	19395795	Stard3nl
chr13	19395453	19395453	Gm42683
chr13	19412800	19412800	Gm18131
chr13	19619830	19619830	Epdr1
chr13	19623175	19623175	Sfrp4
chr13	19697794	19697794	Nme8
chr13	19732951	19732951	A530099J19Rik
chr13	19824257	19824257	Gpr141
chr13	19995803	19995803	Gm5446
chr13	20090596	20090596	Elmo1
chr13	20705382	20705382	Gm7611
chr13	20794119	20794119	Aoah
chr13	20844754	20844754	Gm25605
chr13	21073299	21073299	Olfr1370
chr13	21115694	21115694	Olfr1369-ps1
chr13	21132698	21132698	Olfr263
chr13	21145867	21145867	Olfr1368
chr13	21179445	21179445	Trim27
chr13	21292731	21292731	Gpx5
chr13	21296718	21296718	Gm11270
chr13	21312217	21312217	Gpx6
chr13	21346910	21346910	Olfr1367
chr13	21362827	21362827	Zscan12
chr13	21381130	21381130	Gm11271
chr13	21402755	21402755	Zkscan3
chr13	21396638	21396638	Mir6942
chr13	21441058	21441058	Pgbd1
chr13	21440471	21440471	4930470G03Rik
chr13	21453730	21453730	Zscan26
chr13	21445160	21445160	Mir1896
chr13	21468509	21468509	Nkapl
chr13	21478907	21478907	Zkscan4
chr13	21479441	21479441	Gm10065
chr13	21486401	21486401	Gm23779
chr13	21495223	21495223	AK157302
chr13	21501418	21501418	Gm11273
chr13	21505056	21505056	Zfp389
chr13	21531120	21531120	Zkscan8
chr13	21542775	21542775	Olfr1366
chr13	21538003	21538003	Olfr1366
chr13	21556020	21556020	Olfr1535
chr13	21581652	21581652	Olfr1364
chr13	21612004	21612004	Olfr1362
chr13	21642262	21642262	Olfr11
chr13	21659321	21659321	Olfr1361
chr13	21674992	21674992	Olfr1360
chr13	21698471	21698471	Olfr1359
chr13	21716143	21716143	Hist1h2bl
chr13	21716422	21716422	Hist1h2ai
chr13	21716804	21716804	Gm44367
chr13	21717659	21717659	Hist1h3h
chr13	21721433	21721433	Gm44357
chr13	21721808	21721808	Hist1h2aj
chr13	21722098	21722098	Hist1h2bm
chr13	21735064	21735064	Hist1h4j
chr13	21750505	21750505	Hist1h4k
chr13	21753827	21753827	Hist1h2ak
chr13	21753445	21753445	Gm44454
chr13	21754123	21754123	Hist1h2bn
chr13	21769125	21769125	Gm11274
chr13	21780625	21780625	Hist1h1b
chr13	21783370	21783370	Hist1h3i
chr13	21787218	21787218	Hist1h2an
chr13	21786875	21786875	Gm44346
chr13	21787461	21787461	Hist1h2bp
chr13	21810199	21810199	Hist1h2bq
chr13	21810465	21810465	Hist1h2ao
chr13	21810849	21810849	Gm19658
chr13	21811746	21811746	Hist1h4m
chr13	21832196	21832196	Hist1h4n
chr13	21833507	21833507	Hist1h2ap
chr13	21833093	21833093	Gm44466
chr13	21833743	21833743	Hist1h2br
chr13	21876229	21876229	Gm11278
chr13	21897049	21897049	Mir1983
chr13	21903156	21903156	Gm11279
chr13	21925016	21925016	Gm44456
chr13	21945197	21945197	Gm11280
chr13	21945094	21945094	Zfp184
chr13	21953628	21953628	Gm11281
chr13	21958123	21958123	Gm11282
chr13	21981194	21981194	Pom121l2
chr13	22009742	22009742	Prss16
chr13	22014468	22014468	Gm11290
chr13	22016690	22016690	Gm11291
chr13	22026699	22026699	Gm11292
chr13	22035164	22035164	Gm44390
chr13	22035568	22035568	Hist1h2ah
chr13	22035870	22035870	Hist1h2bk
chr13	22041362	22041362	Hist1h4i
chr13	22042944	22042944	Hist1h2ag
chr13	22042545	22042545	Gm44486
chr13	22043214	22043214	Hist1h2bj
chr13	22057862	22057862	Vmn1r-ps92
chr13	22078253	22078253	Vmn1r-ps93
chr13	22083787	22083787	Gm11285
chr13	22083634	22083634	Gm26300
chr13	22087878	22087878	Vmn1r188
chr13	22092119	22092119	Vmn1r-ps94
chr13	22102665	22102665	Vmn1r189
chr13	22123289	22123289	Vmn1r-ps95
chr13	22137026	22137026	Vmn1r-ps97
chr13	22145343	22145343	Vmn1r190-ps
chr13	22165807	22165807	Gm11284
chr13	22175594	22175594	Vmn1r-ps99
chr13	22179582	22179582	Vmn1r191
chr13	22188048	22188048	Vmn1r192
chr13	22204675	22204675	Gm25084
chr13	22212519	22212519	Gm23282
chr13	22219820	22219820	Vmn1r193
chr13	22244215	22244215	Vmn1r194
chr13	22278362	22278362	Vmn1r195
chr13	22282354	22282354	Gm11295
chr13	22293193	22293193	Vmn1r196
chr13	22299478	22299478	Vmn1r-ps100
chr13	22327911	22327911	Vmn1r197
chr13	22354346	22354346	Vmn1r198
chr13	22382538	22382538	Vmn1r199
chr13	22385649	22385649	Vmn1r-ps102
chr13	22395029	22395029	Vmn1r200
chr13	22441272	22441272	Vmn1r-ps103
chr13	22449670	22449670	Vmn1r-ps104
chr13	22464296	22464296	Gm11298
chr13	22474618	22474618	Vmn1r201
chr13	22480631	22480631	Vmn1r-ps106
chr13	22491605	22491605	Vmn1r-ps107
chr13	22496034	22496034	Vmn1r-ps108
chr13	22502245	22502245	Vmn1r202
chr13	22524744	22524744	Gm11300
chr13	22524051	22524051	Vmn1r203
chr13	22556201	22556201	Vmn1r204
chr13	22592930	22592930	Vmn1r205
chr13	22621035	22621035	Vmn1r206
chr13	22626482	22626482	Vmn1r-ps109
chr13	22629164	22629164	Vmn1r-ps110
chr13	22675660	22675660	Gm11307
chr13	22691966	22691966	Vmn1r-ps111
chr13	22691299	22691299	Gm11309
chr13	22726718	22726718	Vmn1r207-ps
chr13	22733633	22733633	Vmn1r-ps112
chr13	22738093	22738093	Vmn1r-ps113
chr13	22758927	22758927	Gm11313
chr13	22773325	22773325	Vmn1r208
chr13	22772656	22772656	Gm11314
chr13	22806518	22806518	Vmn1r209
chr13	22828114	22828114	Vmn1r210
chr13	22846033	22846033	Vmn1r-ps114
chr13	22852543	22852543	Vmn1r211
chr13	22875393	22875393	Vmn1r-ps116
chr13	22879507	22879507	Gm23774
chr13	22884161	22884161	Vmn1r212
chr13	22902772	22902772	Gm11320
chr13	22932199	22932199	Gm11321
chr13	22940072	22940072	Vmn1r-ps120
chr13	22944246	22944246	Gm11322
chr13	22960813	22960813	Gm11318
chr13	22996500	22996500	Vmn1r-ps123
chr13	23011249	23011249	Vmn1r213
chr13	23023251	23023251	Vmn1r-ps125
chr13	23034338	23034338	Vmn1r214
chr13	23056683	23056683	Vmn1r-ps126
chr13	23075792	23075792	Vmn1r215
chr13	23099149	23099149	Vmn1r216
chr13	23103454	23103454	Gm11325
chr13	23104296	23104296	Vmn1r-ps127
chr13	23114730	23114730	Vmn1r217
chr13	23124505	23124505	Vmn1r-ps128
chr13	23136485	23136485	Vmn1r218
chr13	23162643	23162643	Vmn1r219
